version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,52,DF,0,64,6,0,1590912912.002578,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,18.0,0.0,0.0,8.012829,8.012829,-9.1e-05,1.001883,0.5152777490705719,1341.0,66.0,83.0,8.74642784226795,18.0,153.0,0.0,17.0,8.74642784226795,0.0
4,5,0,69,DF,0,64,6,0,1590912913.004298,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,19.0,0.0,0.0,9.014549,9.014549,-9.1e-05,1.001883,0.5152869363090827,1424.0,66.0,83.0,8.720815992723809,19.0,170.0,0.0,17.0,8.720815992723809,0.0
4,5,0,52,DF,0,64,6,0,1590912913.004354,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,9.014605,9.014605,-9.1e-05,1.001883,0.5137771879820727,1490.0,66.0,83.0,8.72081599272381,20.0,170.0,0.0,17.0,8.72081599272381,0.0
4,5,0,69,DF,0,64,6,0,1590912914.005112,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,21.0,0.0,0.0,10.015363,10.015363,-9.1e-05,1.001883,0.513735196517087,1573.0,66.0,83.0,8.700027367225703,21.0,187.0,0.0,17.0,8.700027367225703,0.0
4,5,0,52,DF,0,64,6,0,1590912914.005169,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,22.0,0.0,0.0,10.01542,10.01542,-9.1e-05,1.001883,0.5125098143513843,1639.0,66.0,83.0,8.700027367225703,22.0,187.0,0.0,17.0,8.700027367225703,0.0
4,5,0,69,DF,0,64,6,0,1590912915.006532,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,23.0,0.0,0.0,11.016783,11.016783,-9.1e-05,1.001883,0.5125036608294149,1722.0,66.0,83.0,8.682816613739234,23.0,204.0,0.0,17.0,8.682816613739234,0.0
4,5,0,52,DF,0,64,6,0,1590912915.006590,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,24.0,0.0,0.0,11.016841,11.016841,-9.1e-05,1.001883,0.5114891439814742,1788.0,66.0,83.0,8.682816613739236,24.0,204.0,0.0,17.0,8.682816613739236,0.0
4,5,0,68,DF,0,64,6,0,1590912916.008261,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,25.0,0.0,0.0,12.018512,12.018512,-9.1e-05,1.001883,0.5114971362688049,1870.0,66.0,83.0,8.631338250816036,25.0,220.0,0.0,17.0,8.631338250816034,0.0
4,5,0,52,DF,0,64,6,0,1590912916.008316,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,26.0,0.0,0.0,12.018567,12.018567,-9.1e-05,1.001883,0.510643488733637,1936.0,66.0,83.0,8.631249129671877,26.0,220.0,0.0,17.0,8.631249129671877,0.0
4,5,0,69,DF,0,64,6,0,1590912917.010115,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,27.0,0.0,0.0,13.020366,13.020366,-9.1e-05,1.001883,0.5106552627736852,2019.0,66.0,83.0,8.621678104251709,27.0,237.0,0.0,17.0,8.621678104251709,0.0
4,5,0,52,DF,0,64,6,0,1590912917.010170,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,28.0,0.0,0.0,13.020421,13.020421,-9.1e-05,1.001883,0.5099269374445894,2085.0,66.0,83.0,8.621601393129387,28.0,237.0,0.0,17.0,8.621601393129387,0.0
4,5,0,68,DF,0,64,6,0,1590912918.011925,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,29.0,0.0,0.0,14.022176,14.022176,-9.1e-05,1.001883,0.50993541375587,2167.0,66.0,83.0,8.581111115717798,29.0,253.0,0.0,17.0,8.581111115717798,0.0
4,5,0,52,DF,0,64,6,0,1590912918.011981,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,30.0,0.0,0.0,14.022232,14.022232,-9.1e-05,1.001883,0.5093066667229126,2233.0,66.0,83.0,8.580986734247602,30.0,253.0,0.0,17.0,8.580986734247602,0.0
4,5,0,69,DF,0,64,6,0,1590912919.013610,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,31.0,0.0,0.0,15.023861,15.023861,-9.1e-05,1.001883,0.5093097306188719,2316.0,66.0,83.0,8.575910246681676,31.0,270.0,0.0,17.0,8.575910246681676,0.0
4,5,0,52,DF,0,64,6,0,1590912919.013667,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,32.0,0.0,0.0,15.023918,15.023918,-9.1e-05,1.001883,0.5087614440726204,2382.0,66.0,83.0,8.575800536317859,32.0,270.0,0.0,17.0,8.575800536317859,0.0
4,5,0,69,DF,0,64,6,0,1590912920.014478,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,33.0,0.0,0.0,16.024729,16.024729,-9.1e-05,1.001883,0.5087381663360344,2465.0,66.0,83.0,8.571336128650131,33.0,287.0,0.0,17.0,8.571336128650131,0.0
4,5,0,52,DF,0,64,6,0,1590912920.014533,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,34.0,0.0,0.0,16.024784,16.024784,-9.1e-05,1.001883,0.5082559318031936,2531.0,66.0,83.0,8.571238644869736,34.0,287.0,0.0,17.0,8.571238644869736,0.0
4,5,0,68,DF,0,64,6,0,1590912921.016094,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,35.0,0.0,0.0,17.026345,17.026345,-9.1e-05,1.001883,0.5082577881723271,2613.0,66.0,83.0,8.540363875506149,35.0,303.0,0.0,17.0,8.540363875506149,0.0
4,5,0,52,DF,0,64,6,0,1590912921.016148,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,36.0,0.0,0.0,17.026399,17.026399,-9.1e-05,1.001883,0.5078303103466598,2679.0,66.0,83.0,8.540240879841404,36.0,303.0,0.0,17.0,8.540240879841404,0.0
4,5,0,69,DF,0,64,6,0,1590912922.017780,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,18.0,19.0,0.0,0.0,37.0,0.0,0.0,18.028031,18.028031,-9.1e-05,1.001883,0.5078339596100371,2762.0,66.0,83.0,8.538202439676686,37.0,320.0,0.0,17.0,8.538202439676686,0.0
