version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,time_diff,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,69,DF,0,64,6,0,1591102898.947360,60836,1885,8,0,PA,502,0,3,0,1.001676,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,11.017157,11.017157,0.998883,1.003516,0.00126100484463059,996.0,83.0,83.0,0.0,12.0,204.0,17.0,17.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1591102899.948549,60836,1885,8,0,PA,502,0,3,0,1.001189,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,12.018346,12.018346,0.998883,1.003516,0.0012070745125251708,1078.0,82.0,83.0,0.2773500981126145,13.0,220.0,16.0,17.0,0.2773500981126145,0.0
4,5,0,68,DF,0,64,6,0,1591102900.949152,60836,1885,8,0,PA,502,0,3,0,1.000603,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,13.018949,13.018949,0.998883,1.003516,0.0011838689777210383,1160.0,82.0,83.0,0.36313651960128146,14.0,236.0,16.0,17.0,0.36313651960128146,0.0
4,5,0,69,DF,0,64,6,0,1591102901.951786,60836,1885,8,0,PA,502,0,3,0,1.002634,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,14.021583,14.021583,0.998883,1.003516,0.0011800776119940885,1243.0,82.0,83.0,0.3518657752744984,15.0,253.0,16.0,17.0,0.3518657752744984,0.0
4,5,0,69,DF,0,64,6,0,1591102902.953651,60836,1885,8,0,PA,502,0,3,0,1.001865,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,15.023448,15.023448,0.998883,1.003516,0.0011402120855349674,1326.0,82.0,83.0,0.3415650255319866,16.0,270.0,16.0,17.0,0.3415650255319866,0.0
4,5,0,69,DF,0,64,6,0,1591102903.954384,60836,1885,8,0,PA,502,0,3,0,1.000733,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,16.024181,16.024181,0.998883,1.003516,0.0011209319169780117,1409.0,82.0,83.0,0.3321055820775357,17.0,287.0,16.0,17.0,0.3321055820775357,0.0
4,5,0,69,DF,0,64,6,0,1591102904.956970,60836,1885,8,0,PA,502,0,3,0,1.002586,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,17.026767,17.026767,0.998883,1.003516,0.0011161972337834754,1492.0,82.0,83.0,0.3233808333817773,18.0,304.0,16.0,17.0,0.3233808333817773,0.0
4,5,0,69,DF,0,64,6,0,1591102905.959365,60836,1885,8,0,PA,502,0,3,0,1.002395,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,18.029162,18.029162,0.998883,1.003516,0.0011000030421823648,1575.0,82.0,83.0,0.3153017676423058,19.0,321.0,16.0,17.0,0.3153017676423058,0.0
4,5,0,69,DF,0,64,6,0,1591102906.957996,60836,1885,8,0,PA,502,0,3,0,0.998631,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,19.027793,19.027793,0.998631,1.003516,0.001270053523760465,1658.0,82.0,83.0,0.30779350562554625,20.0,338.0,16.0,17.0,0.3077935056255462,0.0
4,5,0,69,DF,0,64,6,0,1591102907.961068,60836,1885,8,0,PA,502,0,3,0,1.003072,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,20.030865,20.030865,0.998631,1.003516,0.0012874848542798474,1741.0,82.0,83.0,0.30079260375911915,21.0,355.0,16.0,17.0,0.30079260375911915,0.0
4,5,0,69,DF,0,64,6,0,1591102908.963280,60836,1885,8,0,PA,502,0,3,0,1.002212,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,21.033077,21.033077,0.998631,1.003516,0.0012633419531054093,1824.0,82.0,83.0,0.29424494316824984,22.0,372.0,16.0,17.0,0.29424494316824984,0.0
4,5,0,69,DF,0,64,6,0,1591102909.964088,60836,1885,8,0,PA,502,0,3,0,1.000808,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,22.033885,22.033885,0.998631,1.003516,0.0012436954508475435,1907.0,82.0,83.0,0.2881040655200304,23.0,389.0,16.0,17.0,0.2881040655200304,0.0
4,5,0,69,DF,0,64,6,0,1591102910.965604,60836,1885,8,0,PA,502,0,3,0,1.001516,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,23.035401,23.035401,0.998631,1.003516,0.0012151114296891725,1990.0,82.0,83.0,0.28232985128663995,24.0,406.0,16.0,17.0,0.28232985128663995,0.0
4,5,0,69,DF,0,64,6,0,1591102911.967038,60836,1885,8,0,PA,502,0,3,0,1.001434,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,24.036835,24.036835,0.998631,1.003516,0.0011885963215405432,2073.0,82.0,83.0,0.27688746209726917,25.0,423.0,16.0,17.0,0.27688746209726917,0.0
4,5,0,69,DF,0,64,6,0,1591102912.969511,60836,1885,8,0,PA,502,0,3,0,1.002473,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,25.039308,25.039308,0.998631,1.003516,0.0011786032241598526,2156.0,82.0,83.0,0.271746488194703,26.0,440.0,16.0,17.0,0.271746488194703,0.0
4,5,0,69,DF,0,64,6,0,1591102913.971009,60836,1885,8,0,PA,502,0,3,0,1.001498,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,26.040806,26.040806,0.998631,1.003516,0.0011548825821102067,2239.0,82.0,83.0,0.2668802563418119,27.0,457.0,16.0,17.0,0.2668802563418119,0.0
4,5,0,69,DF,0,64,6,0,1591102914.972888,60836,1885,8,0,PA,502,0,3,0,1.001879,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,27.042685,27.042685,0.998631,1.003516,0.0011340212630595711,2322.0,82.0,83.0,0.26226526415648105,28.0,474.0,16.0,17.0,0.26226526415648105,0.0
4,5,0,69,DF,0,64,6,0,1591102915.976320,60836,1885,8,0,PA,502,0,3,0,1.003432,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,28.046117,28.046117,0.998631,1.003516,0.0011665112747988354,2405.0,82.0,83.0,0.25788071477756375,29.0,491.0,16.0,17.0,0.25788071477756375,0.0
4,5,0,69,DF,0,64,6,0,1591102916.975603,60836,1885,8,0,PA,502,0,3,0,0.999283,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,29.0454,29.0454,0.998631,1.003516,0.0012267285652932372,2488.0,82.0,83.0,0.2537081317024624,30.0,508.0,16.0,17.0,0.2537081317024624,0.0
4,5,0,69,DF,0,64,6,0,1591102917.978665,60836,1885,8,0,PA,502,0,3,0,1.003062,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,30.048462,30.048462,0.998631,1.003516,0.0012359691883225726,2571.0,82.0,83.0,0.24973103811470743,31.0,525.0,16.0,17.0,0.24973103811470743,0.0
4,5,0,69,DF,0,64,6,0,1591102918.979228,60836,1885,8,0,PA,502,0,3,0,1.000563,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,31.049025,31.049025,0.998631,1.003516,0.0012298074873385585,2654.0,82.0,83.0,0.24593468841898236,32.0,542.0,16.0,17.0,0.24593468841898236,0.0
4,5,0,69,DF,0,64,6,0,1591102919.980738,60836,1885,8,0,PA,502,0,3,0,1.001510,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,32.050535,32.050535,0.998631,1.003516,0.0012098752197557533,2737.0,82.0,83.0,0.24230584229877994,33.0,559.0,16.0,17.0,0.24230584229877994,0.0
4,5,0,69,DF,0,64,6,0,1591102920.982945,60836,1885,8,0,PA,502,0,3,0,1.002207,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,33.052742,33.052742,0.998631,1.003516,0.0011958248468709534,2820.0,82.0,83.0,0.23883257361061283,34.0,576.0,16.0,17.0,0.23883257361061283,0.0
4,5,0,69,DF,0,64,6,0,1591102921.984631,60836,1885,8,0,PA,502,0,3,0,1.001686,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,34.054428,34.054428,0.998631,1.003516,0.0011776630806605098,2903.0,82.0,83.0,0.23550410797680277,35.0,593.0,16.0,17.0,0.23550410797680277,0.0
4,5,0,68,DF,0,64,6,0,1591102922.985148,60836,1885,8,0,PA,502,0,3,0,1.000517,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,35.054945,35.054945,0.998631,1.003516,0.001174589944540275,2985.0,82.0,83.0,0.280305955290694,36.0,609.0,16.0,17.0,0.280305955290694,0.0
4,5,0,68,DF,0,64,6,0,1591102923.986732,60836,1885,8,0,PA,502,0,3,0,1.001584,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,36.056529,36.056529,0.998631,1.003516,0.001157690888301857,3067.0,82.0,83.0,0.3148000938676784,37.0,625.0,16.0,17.0,0.3148000938676784,0.0
4,5,0,68,DF,0,64,6,0,1591102924.988482,60836,1885,8,0,PA,502,0,3,0,1.001750,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,37.058279,37.058279,0.998631,1.003516,0.0011418810451712216,3149.0,82.0,83.0,0.3425699874501045,38.0,641.0,16.0,17.0,0.3425699874501045,0.0
4,5,0,69,DF,0,64,6,0,1591102925.988694,60836,1885,8,0,PA,502,0,3,0,1.000212,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0,38.058491,38.058491,0.998631,1.003516,0.0011478451123079357,3232.0,82.0,83.0,0.3386884284293705,39.0,658.0,16.0,17.0,0.33868842842937047,0.0
4,5,0,69,DF,0,64,6,0,1591102926.991464,60836,1885,8,0,PA,502,0,3,0,1.002770,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,39.061261,39.061261,0.998631,1.003516,0.0011496593129107784,3315.0,82.0,83.0,0.3349320635285418,40.0,675.0,16.0,17.0,0.3349320635285418,0.0
4,5,0,69,DF,0,64,6,0,1591102927.993239,60836,1885,8,0,PA,502,0,3,0,1.001775,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,40.063036,40.063036,0.998631,1.003516,0.0011352836040119938,3398.0,82.0,83.0,0.33129457822453967,41.0,692.0,16.0,17.0,0.33129457822453967,0.0
4,5,0,69,DF,0,64,6,0,1591102928.994122,60836,1885,8,0,PA,502,0,3,0,1.000883,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,41.063919,41.063919,0.998631,1.003516,0.0011262136342630557,3481.0,82.0,83.0,0.32777006756156785,42.0,709.0,16.0,17.0,0.32777006756156785,0.0
4,5,0,69,DF,0,64,6,0,1591102929.997341,60836,1885,8,0,PA,502,0,3,0,1.003219,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,42.067138,42.067138,0.998631,1.003516,0.0011415038911741042,3564.0,82.0,83.0,0.32435300622428814,43.0,726.0,16.0,17.0,0.32435300622428814,0.0
4,5,0,69,DF,0,64,6,0,1591102930.996265,60836,1885,8,0,PA,502,0,3,0,0.998924,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,43.066062,43.066062,0.998631,1.003516,0.0011993153150052747,3647.0,82.0,83.0,0.32103822064055043,44.0,743.0,16.0,17.0,0.32103822064055043,0.0
4,5,0,69,DF,0,64,6,0,1591102931.998289,60836,1885,8,0,PA,502,0,3,0,1.002024,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,44.068086,44.068086,0.998631,1.003516,0.0011875656616986137,3730.0,82.0,83.0,0.3178208630818641,45.0,760.0,16.0,17.0,0.3178208630818641,0.0
4,5,0,69,DF,0,64,6,0,1591102933.000168,60836,1885,8,0,PA,502,0,3,0,1.001879,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,45.069965,45.069965,0.998631,1.003516,0.0011750332082133,3813.0,82.0,83.0,0.3146963876899777,46.0,777.0,16.0,17.0,0.3146963876899777,0.0
4,5,0,69,DF,0,64,6,0,1591102934.000888,60836,1885,8,0,PA,502,0,3,0,1.000720,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,46.070685,46.070685,0.998631,1.003516,0.0011684047882798848,3896.0,82.0,83.0,0.31166052833390545,47.0,794.0,16.0,17.0,0.31166052833390545,0.0
4,5,0,69,DF,0,64,6,0,1591102935.003863,60836,1885,8,0,PA,502,0,3,0,1.002975,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,47.07366,47.07366,0.998631,1.003516,0.0011745260508108377,3979.0,82.0,83.0,0.3087092781885836,48.0,811.0,16.0,17.0,0.3087092781885836,0.0
4,5,0,69,DF,0,64,6,0,1591102936.004314,60836,1885,8,0,PA,502,0,3,0,1.000451,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,48.074111,48.074111,0.998631,1.003516,0.0011730805687732335,4062.0,82.0,83.0,0.3058388709205983,49.0,828.0,16.0,17.0,0.3058388709205983,0.0
4,5,0,68,DF,0,64,6,0,1591102937.004938,60836,1885,8,0,PA,502,0,3,0,1.000624,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,49.074735,49.074735,0.998631,1.003516,0.0011682129867806612,4144.0,82.0,83.0,0.32826072265931594,50.0,844.0,16.0,17.0,0.3282607226593159,0.0
4,5,0,69,DF,0,64,6,0,1591102938.007236,60836,1885,8,0,PA,502,0,3,0,1.002298,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,50.077033,50.077033,0.998631,1.003516,0.0011613846874506733,4227.0,82.0,83.0,0.32539568672798425,51.0,861.0,16.0,17.0,0.32539568672798425,0.0
4,5,0,69,DF,0,64,6,0,1591102939.010970,60836,1885,8,0,PA,502,0,3,0,1.003734,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,51.080767,51.080767,0.998631,1.003734,0.0011900278764241897,4310.0,82.0,83.0,0.32260253903223585,52.0,878.0,16.0,17.0,0.32260253903223585,0.0
4,5,0,69,DF,0,64,6,0,1591102940.010288,60836,1885,8,0,PA,502,0,3,0,0.999318,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,52.080085,52.080085,0.998631,1.003734,0.0012194730983633776,4393.0,82.0,83.0,0.31987842392976584,53.0,895.0,16.0,17.0,0.31987842392976584,0.0
4,5,0,68,DF,0,64,6,0,1591102941.012976,60836,1885,8,0,PA,502,0,3,0,1.002688,0.0,0.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,53.082773,53.082773,0.998631,1.003734,0.0012179401574547019,4475.0,82.0,83.0,0.3390495203045245,54.0,911.0,16.0,17.0,0.3390495203045245,0.0
4,5,0,69,DF,0,64,6,0,1591102942.016326,60836,1885,8,0,PA,502,0,3,0,1.003350,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,54.086123,54.086123,0.998631,1.003734,0.001230694466417867,4558.0,82.0,83.0,0.3363499860730087,55.0,928.0,16.0,17.0,0.3363499860730087,0.0
4,5,0,69,DF,0,64,6,0,1591102943.016370,60836,1885,8,0,PA,502,0,3,0,1.000044,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,55.086167,55.086167,0.998631,1.003734,0.0012370494923262555,4641.0,82.0,83.0,0.3337119062359573,56.0,945.0,16.0,17.0,0.3337119062359573,0.0
4,5,0,69,DF,0,64,6,0,1591102944.017238,60836,1885,8,0,PA,502,0,3,0,1.000868,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,56.087035,56.087035,0.998631,1.003734,0.0012293025727052474,4724.0,82.0,83.0,0.33113308926626095,57.0,962.0,16.0,17.0,0.33113308926626095,0.0
4,5,0,69,DF,0,64,6,0,1591102945.019256,60836,1885,8,0,PA,502,0,3,0,1.002018,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,57.089053,57.089053,0.998631,1.003734,0.0012198251094394834,4807.0,82.0,83.0,0.3286114437199938,58.0,979.0,16.0,17.0,0.3286114437199938,0.0
4,5,0,69,DF,0,64,6,0,1591102946.025571,60836,1885,8,0,PA,502,0,3,0,1.006315,0.0,0.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,58.095368,58.095368,0.998631,1.006315,0.0013606300113653937,4890.0,82.0,83.0,0.3261449731971787,59.0,996.0,16.0,17.0,0.3261449731971787,0.0
4,5,0,69,DF,0,64,6,0,1591102947.021605,60836,1885,8,0,PA,502,0,3,0,0.996034,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,59.091402,59.091402,0.996034,1.006315,0.0015339076588960208,4973.0,82.0,83.0,0.3237317715130933,60.0,1013.0,16.0,17.0,0.3237317715130933,0.0
4,5,0,69,DF,0,64,6,0,1591102948.023425,60836,1885,8,0,PA,502,0,3,0,1.001820,0.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,60.093222,60.093222,0.996034,1.006315,0.0015212546929025284,5056.0,82.0,83.0,0.32137001808599097,61.0,1030.0,16.0,17.0,0.32137001808599097,0.0
4,5,0,68,DF,0,64,6,0,1591102949.026409,60836,1885,8,0,PA,502,0,3,0,1.002984,0.0,0.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,61.096206,61.096206,0.996034,1.006315,0.001519599484908941,5138.0,82.0,83.0,0.33797230305290277,62.0,1046.0,16.0,17.0,0.33797230305290277,0.0
4,5,0,69,DF,0,64,6,0,1591102950.026210,60836,1885,8,0,PA,502,0,3,0,0.999801,0.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,62.096007,62.096007,0.996034,1.006315,0.0015238797202008249,5221.0,82.0,83.0,0.3356295717325918,63.0,1063.0,16.0,17.0,0.3356295717325918,0.0
4,5,0,69,DF,0,64,6,0,1591102951.029061,60836,1885,8,0,PA,502,0,3,0,1.002851,0.0,0.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,63.098858,63.098858,0.996034,1.006315,0.0015204220078403375,5304.0,82.0,83.0,0.3333333333333333,64.0,1080.0,16.0,17.0,0.3333333333333333,0.0
4,5,0,69,DF,0,64,6,0,1591102952.029844,60836,1885,8,0,PA,502,0,3,0,1.000783,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,64.099641,64.099641,0.996034,1.006315,0.0015115048962339771,5387.0,82.0,83.0,0.33108214179472834,65.0,1097.0,16.0,17.0,0.33108214179472834,0.0
4,5,0,69,DF,0,64,6,0,1591102953.031003,60836,1885,8,0,PA,502,0,3,0,1.001159,0.0,0.0,0.0,0.0,66.0,0.0,0.0,66.0,0.0,0.0,65.1008,65.1008,0.996034,1.006315,0.0015004616244804335,5470.0,82.0,83.0,0.3288746085645837,66.0,1114.0,16.0,17.0,0.3288746085645837,0.0
4,5,0,69,DF,0,64,6,0,1591102954.035631,60836,1885,8,0,PA,502,0,3,0,1.004628,0.0,0.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,66.105428,66.105428,0.996034,1.006315,0.0015363018521390192,5553.0,82.0,83.0,0.32670940009765015,67.0,1131.0,16.0,17.0,0.32670940009765015,0.0
4,5,0,69,DF,0,64,6,0,1591102955.035430,60836,1885,8,0,PA,502,0,3,0,0.999799,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,67.105227,67.105227,0.996034,1.006315,0.001540368258641342,5636.0,82.0,83.0,0.32458523544031886,68.0,1148.0,16.0,17.0,0.32458523544031886,0.0
4,5,0,69,DF,0,64,6,0,1591102956.036950,60836,1885,8,0,PA,502,0,3,0,1.001520,0.0,0.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,68.106747,68.106747,0.996034,1.006315,0.0015288420479834329,5719.0,82.0,83.0,0.32250088390476095,69.0,1165.0,16.0,17.0,0.32250088390476095,0.0
4,5,0,69,DF,0,64,6,0,1591102957.033229,60836,1885,8,0,PA,502,0,3,0,0.996279,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,69.103026,69.103026,0.996034,1.006315,0.0016458055145004535,5802.0,82.0,83.0,0.3204551628343091,70.0,1182.0,16.0,17.0,0.3204551628343091,0.0
4,5,0,69,DF,0,64,6,0,1591102958.039694,60836,1885,8,0,PA,502,0,3,0,1.006465,0.0,0.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,70.109491,70.109491,0.996034,1.006465,0.0017385497257373123,5885.0,82.0,83.0,0.3184469354605652,71.0,1199.0,16.0,17.0,0.3184469354605652,0.0
4,5,0,69,DF,0,64,6,0,1591102959.041944,60836,1885,8,0,PA,502,0,3,0,1.002250,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,71.111741,71.111741,0.996034,1.006465,0.0017280048802002777,5968.0,82.0,83.0,0.3164751088516942,72.0,1216.0,16.0,17.0,0.3164751088516942,0.0
4,5,0,69,DF,0,64,6,0,1591102960.043146,60836,1885,8,0,PA,502,0,3,0,1.001202,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,72.112943,72.112943,0.996034,1.006465,0.0017163521271049036,6051.0,82.0,83.0,0.3145386319505849,73.0,1233.0,16.0,17.0,0.3145386319505849,0.0
4,5,0,69,DF,0,64,6,0,1591102961.044091,60836,1885,8,0,PA,502,0,3,0,1.000945,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0,0.0,0.0,73.113888,73.113888,0.996034,1.006465,0.001705953639802903,6134.0,82.0,83.0,0.3126364937009625,74.0,1250.0,16.0,17.0,0.3126364937009625,0.0
4,5,0,69,DF,0,64,6,0,1591102962.045751,60836,1885,8,0,PA,502,0,3,0,1.001660,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,74.115548,74.115548,0.996034,1.006465,0.0016942685267689133,6217.0,82.0,83.0,0.3107677212591047,75.0,1267.0,16.0,17.0,0.3107677212591047,0.0
4,5,0,69,DF,0,64,6,0,1591102963.047598,60836,1885,8,0,PA,502,0,3,0,1.001847,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,75.117395,75.117395,0.996034,1.006465,0.001683104807429648,6300.0,82.0,83.0,0.30893137828849315,76.0,1284.0,16.0,17.0,0.30893137828849315,0.0
4,5,0,69,DF,0,64,6,0,1591102964.048464,60836,1885,8,0,PA,502,0,3,0,1.000866,0.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,76.118261,76.118261,0.996034,1.006465,0.0016737695288223033,6383.0,82.0,83.0,0.30712656333452054,77.0,1301.0,16.0,17.0,0.30712656333452054,0.0
4,5,0,69,DF,0,64,6,0,1591102965.051138,60836,1885,8,0,PA,502,0,3,0,1.002674,0.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,0.0,0.0,77.120935,77.120935,0.996034,1.006465,0.0016675950959284022,6466.0,82.0,83.0,0.30535240827622967,78.0,1318.0,16.0,17.0,0.30535240827622967,0.0
