version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,69,DF,0,64,6,0,1590913616.142065,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,15.0,0.0,0.0,7.011372,7.011372,-9.2e-05,1.001772,0.5196819695987787,1124.0,66.0,83.0,8.65585406091216,15.0,134.0,0.0,17.0,8.65585406091216,0.0
4,5,0,52,DF,0,64,6,0,1590913616.142121,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,16.0,0.0,0.0,7.011428,7.011428,-9.2e-05,1.001772,0.5171999666939923,1190.0,66.0,83.0,8.65544144839919,16.0,134.0,0.0,17.0,8.65544144839919,0.0
4,5,0,69,DF,0,64,6,0,1590913617.142979,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,17.0,0.0,0.0,8.012286,8.012286,-9.2e-05,1.001772,0.5171527231769322,1273.0,66.0,83.0,8.637725054529524,17.0,151.0,0.0,17.0,8.637725054529524,0.0
4,5,0,52,DF,0,64,6,0,1590913617.143037,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,18.0,0.0,0.0,8.012344,8.012344,-9.2e-05,1.001772,0.5152467125024842,1339.0,66.0,83.0,8.637394003019585,18.0,151.0,0.0,17.0,8.637394003019585,0.0
4,5,0,68,DF,0,64,6,0,1590913618.144770,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,19.0,0.0,0.0,9.014077,9.014077,-9.2e-05,1.001772,0.5152601009717979,1421.0,66.0,83.0,8.573725673814423,19.0,167.0,0.0,17.0,8.573725673814423,0.0
4,5,0,52,DF,0,64,6,0,1590913618.144831,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,9.014138,9.014138,-9.2e-05,1.001772,0.5137501674069532,1487.0,66.0,83.0,8.573367575168312,20.0,167.0,0.0,17.0,8.573367575168312,0.0
4,5,0,69,DF,0,64,6,0,1590913619.145474,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,21.0,0.0,0.0,10.014781,10.014781,-9.2e-05,1.001772,0.5137049644943635,1570.0,66.0,83.0,8.566824160123527,21.0,184.0,0.0,17.0,8.566824160123527,0.0
4,5,0,52,DF,0,64,6,0,1590913619.145532,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,22.0,0.0,0.0,10.014839,10.014839,-9.2e-05,1.001772,0.5124796249248261,1636.0,66.0,83.0,8.566520961585361,22.0,184.0,0.0,17.0,8.566520961585361,0.0
4,5,0,54,DF,0,64,6,0,1590913619.145934,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,23.0,0.0,0.0,10.015241,10.015241,-9.2e-05,1.001772,0.510342301126171,1704.0,66.0,83.0,8.474094446006717,23.0,186.0,0.0,17.0,8.474094446006717,0.0
4,5,0,52,DF,0,64,6,0,1590913619.145959,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,24.0,0.0,0.0,10.015266,10.015266,-9.2e-05,1.001772,0.507562987925512,1770.0,66.0,83.0,8.450623851424277,24.0,186.0,0.0,17.0,8.450623851424277,0.0
4,5,0,54,DF,0,64,6,0,1590913619.147194,1883,58727,8,0,PA,509,0,3,0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,25.0,0.0,0.0,10.016501,10.016501,-9.2e-05,1.001772,0.5042569992602529,1838.0,66.0,83.0,8.35224520712844,25.0,188.0,0.0,17.0,8.35224520712844,0.0
4,5,0,52,DF,0,64,6,0,1590913619.147210,58727,1883,8,0,A,502,0,3,0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,26.0,0.0,0.0,10.016517,10.016517,-9.2e-05,1.001772,0.500646753497307,1904.0,66.0,83.0,8.315324129859002,26.0,188.0,0.0,17.0,8.315324129859004,0.0
4,5,0,69,DF,0,64,6,0,1590913620.146488,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,27.0,0.0,0.0,11.015795,11.015795,-9.2e-05,1.001772,0.5043844726921853,1987.0,66.0,83.0,8.36779200386476,27.0,205.0,0.0,17.0,8.36779200386476,0.0
4,5,0,52,DF,0,64,6,0,1590913620.146544,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,28.0,0.0,0.0,11.015851,11.015851,-9.2e-05,1.001772,0.5012640461468287,2053.0,66.0,83.0,8.335793287711118,28.0,205.0,0.0,17.0,8.335793287711118,0.0
4,5,0,69,DF,0,64,6,0,1590913621.148389,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,29.0,0.0,0.0,12.017696,12.017696,-9.2e-05,1.001845,0.5045338970025942,2136.0,66.0,83.0,8.380572184987326,29.0,222.0,0.0,17.0,8.380572184987326,0.0
4,5,0,52,DF,0,64,6,0,1590913621.148445,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,30.0,0.0,0.0,12.017752,12.017752,-9.2e-05,1.001845,0.5018105486469296,2202.0,66.0,83.0,8.35257548552417,30.0,222.0,0.0,17.0,8.35257548552417,0.0
4,5,0,69,DF,0,64,6,0,1590913622.150143,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,31.0,0.0,0.0,13.01945,13.01945,-9.2e-05,1.001845,0.504606464623352,2285.0,66.0,83.0,8.391239671574544,31.0,239.0,0.0,17.0,8.391239671574542,0.0
4,5,0,52,DF,0,64,6,0,1590913622.150199,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,32.0,0.0,0.0,13.019506,13.019506,-9.2e-05,1.001845,0.5022091332435745,2351.0,66.0,83.0,8.366540021746378,32.0,239.0,0.0,17.0,8.366540021746378,0.0
4,5,0,69,DF,0,64,6,0,1590913623.151943,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,33.0,0.0,0.0,14.02125,14.02125,-9.2e-05,1.001845,0.5046330072911138,2434.0,66.0,83.0,8.400261539939928,33.0,256.0,0.0,17.0,8.400261539939928,0.0
4,5,0,52,DF,0,64,6,0,1590913623.151997,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,34.0,0.0,0.0,14.021304,14.021304,-9.2e-05,1.001845,0.5025066132577883,2500.0,66.0,83.0,8.378309998524317,34.0,256.0,0.0,17.0,8.378309998524317,0.0
4,5,0,69,DF,0,64,6,0,1590913624.153627,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,35.0,0.0,0.0,15.022934,15.022934,-9.2e-05,1.001845,0.5046228938160383,2583.0,66.0,83.0,8.407979403344113,35.0,273.0,0.0,17.0,8.407979403344113,0.0
4,5,0,52,DF,0,64,6,0,1590913624.153685,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,36.0,0.0,0.0,15.022992,15.022992,-9.2e-05,1.001845,0.5027239096418479,2649.0,66.0,83.0,8.388342250664651,36.0,273.0,0.0,17.0,8.388342250664653,0.0
4,5,0,69,DF,0,64,6,0,1590913625.155352,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,18.0,19.0,0.0,0.0,37.0,0.0,0.0,16.024659,16.024659,-9.2e-05,1.001845,0.5045917394692961,2732.0,66.0,83.0,8.414648317446565,37.0,290.0,0.0,17.0,8.414648317446565,0.0
4,5,0,52,DF,0,64,6,0,1590913625.155408,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,38.0,0.0,0.0,16.024715,16.024715,-9.2e-05,1.001845,0.5028857109226078,2798.0,66.0,83.0,8.39697839036123,38.0,290.0,0.0,17.0,8.39697839036123,0.0
4,5,0,69,DF,0,64,6,0,1590913626.157424,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,19.0,20.0,0.0,0.0,39.0,0.0,0.0,17.026731,17.026731,-9.2e-05,1.002016,0.5045558076435888,2881.0,66.0,83.0,8.420462192526161,39.0,307.0,0.0,17.0,8.420462192526161,0.0
4,5,0,52,DF,0,64,6,0,1590913626.157479,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,40.0,0.0,0.0,17.026786,17.026786,-9.2e-05,1.002016,0.5030147351201929,2947.0,66.0,83.0,8.404478354440352,40.0,307.0,0.0,17.0,8.404478354440352,0.0
4,5,0,69,DF,0,64,6,0,1590913627.159124,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,41.0,0.0,0.0,18.028431,18.028431,-9.2e-05,1.002016,0.5044981412197461,3030.0,66.0,83.0,8.425570835405695,41.0,324.0,0.0,17.0,8.425570835405695,0.0
4,5,0,52,DF,0,64,6,0,1590913627.159179,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,42.0,0.0,0.0,18.028486,18.028486,-9.2e-05,1.002016,0.5030992397846027,3096.0,66.0,83.0,8.411043014947857,42.0,324.0,0.0,17.0,8.411043014947857,0.0
4,5,0,69,DF,0,64,6,0,1590913628.160911,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,21.0,22.0,0.0,0.0,43.0,0.0,0.0,19.030218,19.030218,-9.2e-05,1.002016,0.5044362171616432,3179.0,66.0,83.0,8.430091647350238,43.0,341.0,0.0,17.0,8.430091647350238,0.0
4,5,0,52,DF,0,64,6,0,1590913628.160967,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,44.0,0.0,0.0,19.030274,19.030274,-9.2e-05,1.002016,0.5031606720651145,3245.0,66.0,83.0,8.416829762791567,44.0,341.0,0.0,17.0,8.416829762791567,0.0
4,5,0,69,DF,0,64,6,0,1590913629.162505,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,22.0,23.0,0.0,0.0,45.0,0.0,0.0,20.031812,20.031812,-9.2e-05,1.002016,0.5043650854190728,3328.0,66.0,83.0,8.434117821938667,45.0,358.0,0.0,17.0,8.434117821938667,0.0
4,5,0,52,DF,0,64,6,0,1590913629.162559,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,46.0,0.0,0.0,20.031866,20.031866,-9.2e-05,1.002016,0.5031973519419903,3394.0,66.0,83.0,8.42196346459861,46.0,358.0,0.0,17.0,8.42196346459861,0.0
4,5,0,69,DF,0,64,6,0,1590913630.164294,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,23.0,24.0,0.0,0.0,47.0,0.0,0.0,21.033601,21.033601,-9.2e-05,1.002016,0.5042967128842842,3477.0,66.0,83.0,8.437724197864194,47.0,375.0,0.0,17.0,8.437724197864194,0.0
4,5,0,52,DF,0,64,6,0,1590913630.164350,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,48.0,0.0,0.0,21.033657,21.033657,-9.2e-05,1.002016,0.5032236041921235,3543.0,66.0,83.0,8.426544305714543,48.0,375.0,0.0,17.0,8.426544305714543,0.0
4,5,0,69,DF,0,64,6,0,1590913631.166064,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,49.0,0.0,0.0,22.035371,22.035371,-9.2e-05,1.002016,0.5042266297304088,3626.0,66.0,83.0,8.440971508067067,49.0,392.0,0.0,17.0,8.440971508067067,0.0
4,5,0,52,DF,0,64,6,0,1590913631.166120,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,50.0,0.0,0.0,22.035427,22.035427,-9.2e-05,1.002016,0.5032371336289069,3692.0,66.0,83.0,8.430653495865366,50.0,392.0,0.0,17.0,8.430653495865366,0.0
4,5,0,69,DF,0,64,6,0,1590913632.167870,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,51.0,0.0,0.0,23.037177,23.037177,-9.2e-05,1.002016,0.5041571390493816,3775.0,66.0,83.0,8.443909511780504,51.0,409.0,0.0,17.0,8.443909511780504,0.0
4,5,0,52,DF,0,64,6,0,1590913632.167925,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,52.0,0.0,0.0,23.037232,23.037232,-9.2e-05,1.002016,0.5032418723264294,3841.0,66.0,83.0,8.434357481378191,52.0,409.0,0.0,17.0,8.434357481378191,0.0
4,5,0,69,DF,0,64,6,0,1590913633.169570,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,53.0,0.0,0.0,24.038877,24.038877,-9.2e-05,1.002016,0.5040858783287244,3924.0,66.0,83.0,8.446579335289758,53.0,426.0,0.0,17.0,8.446579335289758,0.0
